ticker,company_name,sector,year,has_text,text_len,tone_net,tone_change_from_prior,total_theme_mentions_per_10k,theme_mentions_change_from_prior,dominant_theme,text_similarity_to_prior,changed_from_prior,theme_shift_from_prior
TGT,Target,Consumer Discretionary,2021,True,237848,-0.1133,0.0722,59.3656,10.381500000000003,financial_performance_growth,0.12275,True,11.420500000000002
TGT,Target,Consumer Discretionary,2022,True,254694,-0.1494,-0.03610000000000001,64.9801,5.6144999999999925,financial_performance_growth,0.09835,True,10.923900000000001
TGT,Target,Consumer Discretionary,2023,True,281879,-0.0921,0.057300000000000004,65.66650000000001,0.6864000000000203,financial_performance_growth,0.35405,True,6.563399999999997
TGT,Target,Consumer Discretionary,2024,True,313944,-0.0611,0.031,65.5849,-0.08160000000000878,financial_performance_growth,0.3076,True,6.911399999999999
TJX,TJX Companies,Consumer Discretionary,2016,True,220646,0.2344,,54.6577,,financial_performance_growth,,,
TJX,TJX Companies,Consumer Discretionary,2017,True,371335,0.2329,-0.0015000000000000013,48.1236,-6.534099999999995,financial_performance_growth,0.22025,True,10.381499999999997
TJX,TJX Companies,Consumer Discretionary,2018,True,245778,0.1792,-0.0537,54.64280000000001,6.519200000000005,financial_performance_growth,0.3883,True,8.4728
TJX,TJX Companies,Consumer Discretionary,2019,True,243386,0.1381,-0.0411,53.7008,-0.9420000000000073,financial_performance_growth,0.595,True,4.366200000000001
TJX,TJX Companies,Consumer Discretionary,2020,True,269507,0.1682,0.030099999999999988,54.8781,1.1773000000000025,financial_performance_growth,0.16535,True,4.8207
TJX,TJX Companies,Consumer Discretionary,2021,True,286312,0.1274,-0.040799999999999975,60.947700000000005,6.069600000000001,financial_performance_growth,0.1699,True,6.600400000000004
TJX,TJX Companies,Consumer Discretionary,2022,True,418817,0.0114,-0.11600000000000002,48.9714,-11.976300000000002,financial_performance_growth,0.34205,True,12.363100000000001
TJX,TJX Companies,Consumer Discretionary,2023,True,322539,-0.0615,-0.07289999999999999,58.659499999999994,9.688099999999991,financial_performance_growth,0.38005,True,12.723899999999997
TJX,TJX Companies,Consumer Discretionary,2024,True,287281,-0.0472,0.0143,55.2071,-3.4523999999999972,financial_performance_growth,0.36215,True,5.744999999999998
TMO,Thermo Fisher Scientific,Healthcare,2016,True,216767,0.4085,,43.2261,,financial_performance_growth,,,
TMO,Thermo Fisher Scientific,Healthcare,2017,True,203516,0.3803,-0.028199999999999947,44.6157,1.3895999999999944,financial_performance_growth,0.81295,True,2.3672
TMO,Thermo Fisher Scientific,Healthcare,2018,True,214457,0.4321,0.05179999999999996,46.489599999999996,1.873899999999999,financial_performance_growth,0.7799,True,2.1024999999999983
TMO,Thermo Fisher Scientific,Healthcare,2019,True,269019,0.3333,-0.0988,57.43090000000001,10.941300000000012,financial_performance_growth,0.1227,True,12.154700000000005
TMO,Thermo Fisher Scientific,Healthcare,2020,True,276517,0.1939,-0.1394,58.2965,0.8655999999999935,financial_performance_growth,0.12435,True,5.095200000000003
TMO,Thermo Fisher Scientific,Healthcare,2021,True,299164,0.2646,0.07070000000000001,59.699799999999996,1.4032999999999944,financial_performance_growth,0.4355,True,3.6474999999999995
TMO,Thermo Fisher Scientific,Healthcare,2022,True,281615,0.3821,0.1175,62.7453,3.045500000000004,financial_performance_growth,0.24865,True,3.390300000000001
TMO,Thermo Fisher Scientific,Healthcare,2023,True,396188,0.2057,-0.1764,47.2251,-15.520200000000003,financial_performance_growth,0.0752,True,18.8052
TMO,Thermo Fisher Scientific,Healthcare,2024,True,271569,0.1545,-0.051199999999999996,62.488699999999994,15.263599999999997,financial_performance_growth,0.303,True,19.372399999999995
TSLA,Tesla,Consumer Discretionary,2016,True,167350,0.3585,,40.21510000000001,,financial_performance_growth,,,
TSLA,Tesla,Consumer Discretionary,2017,True,183339,0.4516,0.09310000000000002,41.1261,0.9109999999999943,financial_performance_growth,0.7097,True,2.9816
TSLA,Tesla,Consumer Discretionary,2018,True,215911,0.4217,-0.029899999999999982,42.3324,1.2062999999999988,financial_performance_growth,0.1254,True,18.967100000000002
TSLA,Tesla,Consumer Discretionary,2019,True,500831,0.2237,-0.198,29.8106,-12.521799999999999,financial_performance_growth,0.15495,True,23.526200000000003
TSLA,Tesla,Consumer Discretionary,2020,True,222902,0.1569,-0.0668,45.042199999999994,15.231599999999993,financial_performance_growth,0.6959,True,15.332199999999998
TSLA,Tesla,Consumer Discretionary,2021,True,345158,0.2961,0.13919999999999996,35.1142,-9.927999999999997,financial_performance_growth,0.65335,True,14.7268
TSLA,Tesla,Consumer Discretionary,2022,True,365650,0.1466,-0.14949999999999997,32.8181,-2.2960999999999956,financial_performance_growth,0.5592,True,3.5763000000000003
TSLA,Tesla,Consumer Discretionary,2023,True,221462,-0.0407,-0.18730000000000002,51.430800000000005,18.612700000000004,financial_performance_growth,0.4331,True,23.396100000000004
TSLA,Tesla,Consumer Discretionary,2024,True,1577639,0.009,0.0497,24.866300000000003,-26.564500000000002,financial_performance_growth,0.05865,True,26.8975
UNH,UnitedHealth Group,Healthcare,2016,True,284416,0.0886,,54.3921,,financial_performance_growth,,,
UNH,UnitedHealth Group,Healthcare,2017,True,303051,0.0533,-0.0353,53.555299999999995,-0.8368000000000038,financial_performance_growth,0.5524,True,2.072600000000004
UNH,UnitedHealth Group,Healthcare,2018,True,300402,0.096,0.0427,53.6281,0.07280000000000797,financial_performance_growth,0.4249,True,3.0276000000000023
UNH,UnitedHealth Group,Healthcare,2019,True,298775,0.125,0.028999999999999998,57.1669,3.538799999999995,financial_performance_growth,0.3968,True,3.5669999999999957
UNH,UnitedHealth Group,Healthcare,2020,True,392412,0.4061,0.2811,55.9109,-1.2560000000000002,financial_performance_growth,0.1876,True,8.714999999999996
UNH,UnitedHealth Group,Healthcare,2021,True,350055,0.3504,-0.05570000000000003,60.9332,5.022300000000001,financial_performance_growth,0.2365,True,5.585499999999998
UNH,UnitedHealth Group,Healthcare,2022,True,304814,0.33,-0.020399999999999974,66.3683,5.435100000000006,financial_performance_growth,0.28265,True,11.558300000000006
UNH,UnitedHealth Group,Healthcare,2023,True,339883,0.2478,-0.08220000000000002,74.7612,8.392899999999997,financial_performance_growth,0.4733,True,9.703099999999996
UNH,UnitedHealth Group,Healthcare,2024,True,311847,0.125,-0.12279999999999999,68.7838,-5.977400000000003,financial_performance_growth,0.60095,True,8.074000000000002
VLO,Valero Energy,Energy,2016,True,300186,-0.0108,,46.1047,,financial_performance_growth,,,
VLO,Valero Energy,Energy,2017,True,199252,-0.0137,-0.0029,57.3645,11.259799999999998,financial_performance_growth,0.83025,True,12.158600000000002
VLO,Valero Energy,Energy,2018,True,231828,-0.0435,-0.029799999999999997,54.8252,-2.5392999999999972,financial_performance_growth,0.10965,True,3.6624999999999988
VLO,Valero Energy,Energy,2019,True,212527,-0.0495,-0.006000000000000005,62.10979999999999,7.28459999999999,financial_performance_growth,0.9157,False,7.284599999999996
VLO,Valero Energy,Energy,2020,True,335810,0.049,0.0985,52.9763,-9.13349999999999,financial_performance_growth,0.7483,True,10.3715
VLO,Valero Energy,Energy,2021,True,267954,0.1974,0.14839999999999998,66.0187,13.042399999999994,financial_performance_growth,0.4304,True,13.0424
VLO,Valero Energy,Energy,2022,True,359078,0.1224,-0.075,71.8786,5.85990000000001,financial_performance_growth,0.17135,True,18.484699999999997
VLO,Valero Energy,Energy,2023,True,430260,0.1034,-0.01899999999999999,73.5368,1.6581999999999937,financial_performance_growth,0.059,True,5.396399999999998
VLO,Valero Energy,Energy,2024,True,424882,0.1731,0.0697,67.61880000000001,-5.917999999999992,financial_performance_growth,0.12125,True,8.0764
WFC,Wells Fargo,Financials,2016,False,0,0.0,,0.0,,,,,
WFC,Wells Fargo,Financials,2017,True,467656,-0.4155,,55.5536,,financial_performance_growth,,,
WFC,Wells Fargo,Financials,2018,True,478842,-0.3393,0.07619999999999999,69.501,13.947400000000002,financial_performance_growth,0.0126,True,14.395600000000005
WFC,Wells Fargo,Financials,2019,False,0,0.0,,0.0,,,,,
WFC,Wells Fargo,Financials,2020,True,498997,-0.2,0.13929999999999998,74.249,4.7479999999999905,financial_performance_growth,0.11155,True,11.1174
WFC,Wells Fargo,Financials,2021,True,509112,-0.2109,-0.010899999999999993,79.2557,5.006700000000009,financial_performance_growth,0.16585,True,9.446299999999999
WFC,Wells Fargo,Financials,2022,True,542432,-0.2024,0.008500000000000008,67.3634,-11.892300000000006,financial_performance_growth,0.0679,True,13.212900000000001
WFC,Wells Fargo,Financials,2023,True,457426,-0.2127,-0.010300000000000004,72.8862,5.522800000000004,financial_performance_growth,0.1952,True,11.730400000000005
WFC,Wells Fargo,Financials,2024,True,510261,-0.1896,0.02310000000000001,71.1793,-1.7069000000000045,financial_performance_growth,0.1171,True,10.241100000000001
XOM,ExxonMobil,Energy,2016,True,253375,0.0583,,56.004000000000005,,financial_performance_growth,,,
XOM,ExxonMobil,Energy,2017,True,223913,0.1859,0.12760000000000002,55.602000000000004,-0.402000000000001,financial_performance_growth,0.7503,True,8.968199999999998
XOM,ExxonMobil,Energy,2018,True,190121,0.2456,0.0597,55.2281,-0.3739000000000061,financial_performance_growth,0.70735,True,8.594100000000001
XOM,ExxonMobil,Energy,2019,True,228730,0.0044,-0.24120000000000003,55.3928,0.1647000000000034,financial_performance_growth,0.61715,True,8.036100000000001
XOM,ExxonMobil,Energy,2020,True,228475,0.0093,0.004899999999999999,56.3737,0.9808999999999983,financial_performance_growth,0.7619,True,5.014100000000003
XOM,ExxonMobil,Energy,2021,False,0,0.0,,0.0,,,,,
XOM,ExxonMobil,Energy,2022,True,277272,0.1774,0.1681,58.4264,2.0527000000000015,financial_performance_growth,0.15725,True,9.232499999999998
XOM,ExxonMobil,Energy,2023,True,397309,0.0191,-0.1583,62.0424,3.6159999999999997,financial_performance_growth,0.2591,True,12.822600000000001
XOM,ExxonMobil,Energy,2024,True,350942,0.1402,0.12109999999999999,67.105,5.062600000000003,financial_performance_growth,0.2502,True,15.576
